NGB	TSN
NKG	CSX
NKG	KMG
NKG	SHE
NNG	SZX
NNG	XIY
SHE	NKG
SYX	CSX
SYX	NGB
SZX	NNG
SZX	TSN
TSN	CAN
TSN	CJU
TSN	CSX
TSN	CTU
TSN	DLC
TSN	HGH
TSN	HRB
TSN	KWL
TSN	NGB
TSN	SZX
TSN	XIY
TSN	XMN
URC	XIY
XIY	CSX
XIY	NNG
XIY	TSN
XIY	URC
XMN	CSX
XMN	TSN
DAD	HAN
DAD	SGN
HAN	DAD
HAN	SGN
SGN	DAD
SGN	HAN
ABZ	BRS
ABZ	MAN
ABZ	NWI
ABZ	OSL
BHX	GOT
BRE	TLS
BRS	ABZ
BRS	FRA
BRS	HAM
BRS	MUC
BRS	MXP
BRU	EMA
BRU	NCL
EMA	BRU
FRA	BRS
GOT	BHX
GOT	SVG
HAM	BRS
MAN	ABZ
MUC	BRS
MXP	BRS
NCL	BRU
NWI	ABZ
OSL	ABZ
SVG	GOT
TLS	BRE
AMS	BKK
BKK	AMS
BKK	LHR
BKK	TPE
BKK	VIE
BNE	TPE
CAN	KHH
CAN	TPE
CDG	TPE
CGK	TPE
CGO	KHH
CGO	TPE
CTS	TPE
CTU	TPE
DPS	TPE
FUK	TPE
GUM	TPE
HAN	TPE
HGH	TPE
HKG	TPE
HRB	TPE
ICN	KHH
ICN	TPE
JFK	TPE
KHH	CAN
KHH	CGO
KHH	ICN
KHH	MFM
KHH	NGB
KHH	NRT
KHH	PVG
KHH	TNA
KHH	TSN
KIX	TPE
KUL	TPE
KWL	TPE
LAX	TPE
LHR	BKK
MFM	KHH
MFM	TPE
MNL	TPE
NGB	KHH
NRT	KHH
NRT	TPE
PEK	TPE
PNH	TPE
PVG	KHH
PVG	TPE
SEA	TPE
SFO	TPE
SGN	TPE
SIN	TPE
SUB	TPE
TNA	KHH
TNA	TPE
TPE	BKK
TPE	BNE
TPE	CAN
TPE	CDG
TPE	CGK
TPE	CGO
TPE	CTS
TPE	CTU
TPE	DPS
TPE	FUK
TPE	GUM
TPE	HAN
TPE	HGH
TPE	HKG
TPE	HRB
TPE	ICN
TPE	JFK
TPE	KIX
TPE	KUL
TPE	KWL
TPE	LAX
TPE	MFM
TPE	MNL
TPE	NRT
TPE	PEK
TPE	PNH
TPE	PVG
TPE	SEA
TPE	SFO
TPE	SGN
TPE	SIN
TPE	SUB
TPE	TNA
TPE	TSN
TPE	YVR
TPE	YYZ
TSN	KHH
TSN	TPE
VIE	BKK
YVR	TPE
YYZ	TPE
ABZ	RIX
AMS	AUH
AMS	RIX
ARN	RIX
ATH	RIX
AUH	AMS
AUH	BRU
AUH	FRA
AUH	MUC
BCN	RIX
BGO	RIX
BLL	RIX
BRU	AUH
BRU	RIX
BRU	VNO
BUD	RIX
CDG	RIX
CPH	RIX
DME	RIX
DUS	RIX
FCO	RIX
FRA	AUH
FRA	RIX
GOT	RIX
GYD	RIX
HAM	RIX
HEL	RIX
KBP	RIX
LCA	RIX
LED	RIX
LGW	RIX
LHR	LIN
LIN	LHR
MLA	RIX
MSQ	RIX
MUC	AUH
MUC	RIX
MXP	RIX
NCE	RIX
OSL	RIX
PRG	RIX
RIX	ABZ
RIX	AMS
RIX	ARN
RIX	ATH
RIX	BCN
RIX	BGO
RIX	BLL
RIX	BRU
RIX	BUD
RIX	CDG
RIX	CPH
RIX	DME
RIX	DUS
RIX	FCO
RIX	FRA
RIX	GOT
RIX	GYD
RIX	HAM
RIX	HEL
RIX	KBP
RIX	LCA
RIX	LED
RIX	LGW
RIX	MLA
RIX	MSQ
RIX	MUC
RIX	MXP
RIX	NCE
RIX	OSL
RIX	PRG
RIX	SAW
RIX	SVG
RIX	SVO
RIX	TAS
RIX	TBS
RIX	TLL
RIX	TLV
RIX	TXL
RIX	VCE
RIX	VIE
RIX	VKO
RIX	VNO
RIX	WAW
RIX	ZRH
SAW	RIX
SVG	RIX
SVO	RIX
TAS	RIX
TBS	RIX
TLL	RIX
TLV	RIX
TXL	RIX
VCE	RIX
VIE	RIX
VKO	RIX
VNO	BRU
VNO	RIX
WAW	RIX
ZRH	RIX
BGY	TIA
BLQ	TIA
BRI	CTA
BRI	PMO
CTA	BRI
CTA	FCO
CUN	FCO
CUN	MXP
DME	FCO
FCO	CTA
FCO	DME
FCO	HAV
FCO	MXP
FCO	PMO
FCO	TIA
FCO	TRN
HAV	CUN
HAV	MXP
MXP	CUN
MXP	FCO
MXP	HAV
MXP	TIA
PMO	BRI
PMO	FCO
PSA	TIA
TIA	BGY
TIA	BLQ
TIA	FCO
TIA	MXP
TIA	PSA
TIA	VCE
TIA	VRN
TRN	FCO
VCE	TIA
VRN	TIA
FLL	KIN
JFK	KIN
KIN	FLL
KIN	JFK
KIN	MCO
KIN	NAS
KIN	SXM
KIN	YYZ
MCO	KIN
NAS	KIN
SXM	KIN
YYZ	KIN
CEB	PUS
CSX	PUS
FUK	PUS
HKG	PUS
KHH	PUS
KIX	PUS
MFM	PUS
NRT	PUS
PUS	CEB
PUS	CSX
PUS	FUK
PUS	HKG
PUS	KHH
PUS	KIX
PUS	MFM
PUS	NRT
PUS	REP
PUS	TPE
PUS	TYN
PUS	WUH
PUS	XIY
REP	PUS
TPE	PUS
TYN	PUS
WUH	PUS
XIY	PUS
ADD	CAN
ADD	PEK
AKL	PVG
ARN	GOT
ARN	GVA
ARN	HEL
ARN	PEK
ATH	MUC
ATL	IAH
BCN	VIE
BKK	PEK
BKK	SZX
BOM	CTU
CAI	CAN
CAI	PEK
CAN	ADD
CAN	CAI
CAN	CGO
CAN	CKG
CAN	CTU
CAN	HAK
CAN	HGH
CAN	HRB
CAN	IST
CAN	KMG
CAN	KWE
CAN	NKG
CAN	NNG
CAN	NRT
CAN	PEK
CAN	PVG
CAN	SHA
CAN	SHE
CAN	TNA
CAN	TSN
CAN	WNZ
CAN	WUH
CAN	XIY
CAN	XMN
CDG	PEK
CDG	PVG
CGK	XMN
CGO	CAN
CGO	CKG
CGO	CTU
CGO	DLC
CGO	HAK
CGO	HGH
CGO	HRB
CGO	KMG
CGO	KWE
CGO	KWL
CGO	MFM
CGO	NNG
CGO	PEK
CGO	SHE
CGO	SZX
CGO	TNA
CGO	TSN
CGO	URC
CGO	XMN
CJJ	PEK
CKG	CAN
CKG	CGO
CKG	HGH
CKG	HKG
CKG	ICN
CKG	KMG
CKG	KWE
CKG	KWL
CKG	MFM
CKG	NKG
CKG	PEK
CKG	PVG
CKG	SHA
CKG	SZX
CKG	TNA
CKG	TPE
CKG	TSN
CKG	URC
CKG	WNZ
CKG	WUH
CKG	XIY
CKG	XMN
CNX	PEK
CNX	WUH
CPH	FRA
CPH	GVA
CPH	PEK
CSX	CTU
CSX	KMG
CSX	PEK
CSX	TNA
CSX	TSN
CSX	XMN
CTS	PEK
CTU	BOM
CTU	CAN
CTU	CGO
CTU	CSX
CTU	FOC
CTU	FRA
CTU	HAK
CTU	HGH
CTU	HKG
CTU	HRB
CTU	ICN
CTU	KMG
CTU	KWE
CTU	KWL
CTU	MFM
CTU	NGB
CTU	NKG
CTU	NNG
CTU	NRT
CTU	PEK
CTU	PVG
CTU	SHA
CTU	SHE
CTU	SIN
CTU	SYX
CTU	SZX
CTU	TNA
CTU	TPE
CTU	TSN
CTU	TYN
CTU	URC
CTU	WNZ
CTU	WUH
CTU	XIY
CTU	XMN
CUN	IAH
DEL	PEK
DLC	CGO
DLC	FUK
DLC	HGH
DLC	HKG
DLC	HRB
DLC	ICN
DLC	KIX
DLC	NKG
DLC	NRT
DLC	PEK
DLC	PVG
DLC	SZX
DLC	TNA
DLC	TSN
DLC	TYN
DLC	XIY
DUS	PEK
DXB	PEK
EWR	PEK
EWR	PVG
FCO	PEK
FOC	CTU
FOC	HAK
FOC	KWL
FOC	NKG
FOC	PEK
FOC	TNA
FRA	CPH
FRA	CTU
FRA	NKG
FRA	PEK
FRA	PVG
FRA	SHE
FUK	DLC
FUK	PVG
GMP	PEK
GOT	ARN
GRU	MAD
GVA	ARN
GVA	CPH
GVA	PEK
HAK	CAN
HAK	CGO
HAK	CTU
HAK	FOC
HAK	HGH
HAK	NKG
HAK	PEK
HAK	SZX
HAK	TSN
HEL	ARN
HEL	PEK
HEL	PVG
HGH	CAN
HGH	CGO
HGH	CKG
HGH	CTU
HGH	DLC
HGH	HAK
HGH	HKG
HGH	ICN
HGH	KIX
HGH	KMG
HGH	KWE
HGH	KWL
HGH	MFM
HGH	NNG
HGH	NRT
HGH	PEK
HGH	PUS
HGH	SHE
HGH	SZX
HGH	TNA
HGH	TPE
HGH	XIY
HGH	XMN
HKG	CKG
HKG	CTU
HKG	DLC
HKG	HGH
HKG	PEK
HKG	TSN
HKG	WUH
HND	PEK
HND	SHA
HNL	PEK
HRB	CAN
HRB	CGO
HRB	CTU
HRB	DLC
HRB	PEK
HRB	SZX
HRB	TNA
HRB	TSN
HRB	TYN
HRB	XIY
IAD	PEK
IAH	ATL
IAH	CUN
IAH	MEX
IAH	PEK
ICN	CKG
ICN	CTU
ICN	DLC
ICN	HGH
ICN	PEK
ICN	TNA
ICN	TSN
IST	CAN
IST	PEK
IST	PVG
JFK	PEK
KIX	DLC
KIX	HGH
KIX	PEK
KIX	PVG
KIX	TNA
KMG	CAN
KMG	CGO
KMG	CKG
KMG	CSX
KMG	CTU
KMG	HGH
KMG	KWE
KMG	NKG
KMG	PEK
KMG	PVG
KMG	RGN
KMG	SZX
KMG	TNA
KMG	TSN
KMG	TYN
KMG	WNZ
KMG	WUH
KMG	XMN
KWE	CAN
KWE	CGO
KWE	CKG
KWE	CTU
KWE	HGH
KWE	KMG
KWE	NKG
KWE	PEK
KWE	PVG
KWE	SHA
KWE	SZX
KWE	TNA
KWE	WNZ
KWE	WUH
KWE	XIY
KWE	XMN
KWL	CGO
KWL	CKG
KWL	CTU
KWL	FOC
KWL	HGH
KWL	NGB
KWL	NKG
KWL	PEK
KWL	PVG
KWL	SZX
KWL	XIY
KWL	XMN
LAX	PEK
LAX	PVG
LGW	PEK
LHR	PEK
LHR	PVG
MAD	GRU
MAD	PEK
MEL	PVG
MEX	IAH
MFM	CGO
MFM	CKG
MFM	CTU
MFM	HGH
MFM	NGB
MFM	NKG
MFM	NNG
MFM	PEK
MFM	PVG
MFM	SHA
MFM	SHE
MFM	TYN
MFM	WUH
MFM	XMN
MNL	PEK
MUC	ATH
MUC	PEK
MUC	PVG
MWX	PEK
MXP	PEK
MXP	PVG
NGB	CTU
NGB	KWL
NGB	MFM
NGB	PEK
NGO	PEK
NGO	PVG
NKG	CAN
NKG	CKG
NKG	CTU
NKG	DLC
NKG	FOC
NKG	FRA
NKG	HAK
NKG	KMG
NKG	KWE
NKG	KWL
NKG	MFM
NKG	NNG
NKG	PEK
NKG	SHE
NKG	SZX
NKG	TYN
NKG	XIY
NKG	XMN
NNG	CAN
NNG	CGO
NNG	CTU
NNG	HGH
NNG	MFM
NNG	NKG
NNG	PEK
NNG	SYX
NNG	SZX
NNG	WUH
NNG	XIY
NNG	XMN
NRT	CAN
NRT	CTU
NRT	DLC
NRT	HGH
NRT	PEK
NRT	PVG
NRT	SHE
NRT	XMN
OKA	PEK
ORD	PEK
ORD	PVG
PEK	ADD
PEK	ARN
PEK	BKK
PEK	CAI
PEK	CAN
PEK	CDG
PEK	CGO
PEK	CJJ
PEK	CKG
PEK	CNX
PEK	CPH
PEK	CSX
PEK	CTS
PEK	CTU
PEK	DEL
PEK	DLC
PEK	DUS
PEK	DXB
PEK	EWR
PEK	FCO
PEK	FOC
PEK	FRA
PEK	GMP
PEK	GVA
PEK	HAK
PEK	HEL
PEK	HGH
PEK	HKG
PEK	HND
PEK	HNL
PEK	HRB
PEK	IAD
PEK	IAH
PEK	ICN
PEK	IST
PEK	JFK
PEK	JNB
PEK	KIX
PEK	KMG
PEK	KWE
PEK	KWL
PEK	LAX
PEK	LGW
PEK	LHR
PEK	MAD
PEK	MFM
PEK	MNL
PEK	MUC
PEK	MWX
PEK	MXP
PEK	NGB
PEK	NGO
PEK	NKG
PEK	NNG
PEK	NRT
PEK	OKA
PEK	ORD
PEK	PUS
PEK	PVG
PEK	REP
PEK	RGN
PEK	SFO
PEK	SGN
PEK	SHA
PEK	SHE
PEK	SIN
PEK	SVO
PEK	SYD
PEK	SYX
PEK	SZX
PEK	TLV
PEK	TNA
PEK	TPE
PEK	TYN
PEK	URC
PEK	VIE
PEK	WAW
PEK	WNZ
PEK	WUH
PEK	XIY
PEK	XMN
PEK	YVR
PEK	YYZ
PUS	HGH
PUS	PEK
PVG	AKL
PVG	CAN
PVG	CDG
PVG	CKG
PVG	CTU
PVG	DLC
PVG	EWR
PVG	FRA
PVG	FUK
PVG	HEL
PVG	IST
PVG	KIX
PVG	KMG
PVG	KWE
PVG	KWL
PVG	LAX
PVG	LHR
PVG	MEL
PVG	MFM
PVG	MUC
PVG	MXP
PVG	NGO
PVG	NRT
PVG	ORD
PVG	PEK
PVG	SFO
PVG	SYD
PVG	SZX
PVG	TPE
PVG	WNZ
PVG	XIY
PVG	YVR
PVG	YYZ
REP	PEK
RGN	KMG
RGN	PEK
SFO	PEK
SFO	PVG
SGN	PEK
SHA	CAN
SHA	CKG
SHA	CTU
SHA	HND
SHA	KWE
SHA	MFM
SHA	PEK
SHA	SZX
SHA	TNA
SHA	TSN
SHE	CAN
SHE	CGO
SHE	CTU
SHE	FRA
SHE	HGH
SHE	MFM
SHE	NKG
SHE	NRT
SHE	PEK
SHE	SZX
SHE	TNA
SHE	TYN
SHE	WNZ
SHE	WUH
SHE	XIY
SIN	CTU
SIN	PEK
SIN	SZX
SVO	PEK
SYD	PEK
SYD	PVG
SYX	CTU
SYX	NNG
SYX	PEK
SYX	SZX
SYX	TYN
SYX	WNZ
SYX	XMN
SZX	BKK
SZX	CGO
SZX	CKG
SZX	CTU
SZX	DLC
SZX	HAK
SZX	HGH
SZX	HRB
SZX	KMG
SZX	KWE
SZX	KWL
SZX	NKG
SZX	NNG
SZX	PEK
SZX	PVG
SZX	SHA
SZX	SHE
SZX	SIN
SZX	SYX
SZX	TNA
SZX	TSN
SZX	TYN
SZX	WNZ
SZX	WUH
SZX	XIY
SZX	XMN
TLV	PEK
TNA	CAN
TNA	CGO
TNA	CKG
TNA	CSX
TNA	CTU
TNA	DLC
TNA	FOC
TNA	HGH
TNA	HRB
TNA	ICN
TNA	KIX
TNA	KMG
TNA	KWE
TNA	PEK
TNA	SHA
TNA	SHE
TNA	SZX
TNA	TYN
TNA	URC
TNA	WNZ
TNA	WUH
TNA	XIY
TNA	XMN
TPE	CKG
TPE	CTU
TPE	HGH
TPE	PEK
TPE	PVG
TPE	WNZ
TSN	CAN
TSN	CGO
TSN	CKG
TSN	CSX
TSN	CTU
TSN	DLC
TSN	HAK
TSN	HKG
TSN	HRB
TSN	ICN
TSN	KMG
TSN	SHA
TSN	SZX
TSN	XIY
TSN	XMN
TYN	CTU
TYN	DLC
TYN	HRB
TYN	KMG
TYN	MFM
TYN	NKG
TYN	PEK
TYN	SHE
TYN	SYX
TYN	SZX
TYN	TNA
TYN	URC
URC	CGO
URC	CKG
URC	CTU
URC	PEK
URC	TNA
URC	TYN
URC	XIY
VIE	BCN
VIE	PEK
WAW	PEK
WNZ	CAN
WNZ	CKG
WNZ	CTU
WNZ	KMG
WNZ	KWE
WNZ	PEK
WNZ	PVG
WNZ	SHE
WNZ	SYX
WNZ	SZX
WNZ	TNA
WNZ	TPE
WNZ	XIY
WUH	CAN
WUH	CKG
WUH	CNX
WUH	CTU
WUH	HKG
WUH	KMG
WUH	KWE
WUH	MFM
WUH	NNG
WUH	PEK
WUH	SHE
WUH	SZX
WUH	TNA
WUH	XMN
XIY	CAN
XIY	CKG
XIY	CTU
XIY	DLC
XIY	HGH
XIY	HRB
XIY	KWE
XIY	KWL
XIY	NKG
XIY	NNG
XIY	PEK
XIY	PVG
XIY	SHE
XIY	SZX
XIY	TNA
XIY	TSN
XIY	URC
XIY	WNZ
XIY	XMN
XMN	CAN
XMN	CGK
XMN	CGO
XMN	CKG
XMN	CSX
XMN	CTU
XMN	HGH
XMN	KMG
XMN	KWE
XMN	KWL
XMN	MFM
XMN	NKG
XMN	NNG
XMN	NRT
XMN	PEK
XMN	SYX
XMN	SZX
XMN	TNA
XMN	TSN
XMN	WUH
XMN	XIY
YVR	PEK
YVR	PVG
YYZ	PEK
YYZ	PVG
BNE	POM
POM	BNE
AKL	BNE
AKL	SYD
AMS	BKK
AMS	LHR
AMS	MAN
ATL	DFW
ATL	LAX
ATL	SFO
BKK	AMS
BKK	DME
BKK	KHH
BKK	TPE
BNE	AKL
BNE	TPE
CAN	TPE
CGK	HKG
CGK	TPE
CKG	KHH
CTS	TPE
CTU	TPE
DEL	FCO
DEL	TPE
DLC	TPE
DME	BKK
DPS	TPE
FCO	DEL
FRA	TPE
FSZ	TPE
FUK	TPE
GUM	TPE
HAK	TPE
HAN	TPE
HKG	CGK
HKG	KHH
HKG	TPE
HNL	NRT
HNL	TPE
IAH	ATL
ICN	TPE
JFK	KIX
KHH	BKK
KHH	CKG
KHH	HKG
KHH	KIX
KHH	MNL
KHH	NRT
KHH	OKA
KHH	PEK
KHH	PVG
KHH	SGN
KHH	SIN
KHH	SZX
KIX	JFK
KIX	KHH
KIX	TPE
KOJ	TPE
KUL	TPE
LAX	ATL
LAX	MSY
LAX	TPE
LHR	AMS
MNL	KHH
MNL	TPE
MSY	LAX
NGO	TPE
NRT	HNL
NRT	KHH
NRT	TPE
OKA	KHH
OKA	TPE
PEK	KHH
PEK	TPE
PNH	TPE
PUS	TPE
PVG	KHH
PVG	TPE
RGN	TPE
SFO	ATL
SFO	TPE
SGN	KHH
SGN	TPE
SIN	KHH
SIN	SUB
SIN	TPE
SUB	SIN
SYD	AKL
SYD	TPE
SYX	TPE
SZX	KHH
SZX	TPE
TPE	BKK
TPE	BNE
TPE	CAN
TPE	CGK
TPE	CTS
TPE	CTU
TPE	DEL
TPE	DLC
TPE	DPS
TPE	FRA
TPE	FSZ
TPE	FUK
TPE	GUM
TPE	HAK
TPE	HAN
TPE	HKG
TPE	HND
TPE	HNL
TPE	ICN
TPE	KIX
TPE	KOJ
TPE	KUL
TPE	LAX
TPE	MNL
TPE	NGO
TPE	NRT
TPE	OKA
TPE	PEK
TPE	PNH
TPE	PUS
TPE	PVG
TPE	RGN
TPE	SFO
TPE	SGN
TPE	SIN
TPE	SYD
TPE	SYX
TPE	SZX
TPE	URC
TPE	VIE
TPE	WUH
TPE	XIY
TPE	YVR
URC	TPE
VIE	TPE
WUH	TPE
XIY	TPE
YVR	TPE
BOG	CUN
BOG	HAV
BOG	MEX
BOG	PTY
BOG	PUJ
BOG	UIO
BOS	PTY
BSB	PTY
CNF	PTY
CUN	BOG
CUN	PTY
EWR	PTY
EZE	PTY
GDL	PTY
GIG	PTY
GRU	PTY
HAV	BOG
HAV	PTY
IAD	PTY
IAH	PTY
IAH	SFO
JFK	PTY
KIN	PTY
LAS	PTY
LAX	PTY
LIM	PTY
MCO	PTY
MEX	BOG
MEX	PTY
MIA	PTY
MTY	PTY
MVD	PTY
NAS	PTY
ORD	PTY
PTY	BOG
PTY	BOS
PTY	BSB
PTY	CNF
PTY	CUN
PTY	EWR
PTY	EZE
PTY	GDL
PTY	GIG
PTY	GRU
PTY	HAV
PTY	IAD
PTY	IAH
PTY	JFK
PTY	KIN
PTY	LAS
PTY	LAX
PTY	LIM
PTY	MCO
PTY	MEX
PTY	MIA
PTY	MTY
PTY	MVD
PTY	NAS
PTY	ORD
PTY	PUJ
PTY	SCL
PTY	SDQ
PTY	SJU
PTY	SXM
PTY	TPA
PTY	UIO
PTY	YYZ
PUJ	BOG
PUJ	PTY
SCL	PTY
SDQ	PTY
SEA	IAH
SJU	PTY
SXM	PTY
TPA	PTY
UIO	BOG
UIO	PTY
YYZ	PTY
HRB	PEK
KWL	PEK
PEK	HRB
PEK	KWL
BOG	HAV
CUN	FCO
CUN	HAV
FCO	HAV
HAV	BOG
HAV	CUN
HAV	EZE
HAV	MAD
HAV	MEX
HAV	NAS
HAV	ORY
HAV	PTY
HAV	SDQ
HAV	SVO
MAD	HAV
MEX	HAV
NAS	HAV
PTY	HAV
SDQ	HAV
SVO	HAV
VRA	YUL
AKL	HKG
AMS	HKG
ATH	DOH
ATL	ORD
AUH	BAH
BAH	DXB
BCN	DOH
BKK	CMB
BKK	HKG
BKK	SIN
BLR	HKG
BNE	HKG
BOM	HKG
CAN	HKG
CCU	HKG
CDG	HKG
CEB	HKG
CGK	HKG
CGO	HKG
CJU	HKG
CKG	HKG
CMB	BKK
CMB	SIN
CNX	BKK
CNX	HKG
CSX	HKG
CTS	HKG
CTU	HKG
DAD	HKG
DEL	HKG
DME	HKG
DOH	ATH
DOH	BCN
DOH	GVA
DOH	HKG
DOH	MAD
DOH	VCE
DPS	HKG
DXB	HKG
EWR	HKG
FCO	HKG
FOC	HKG
FRA	HKG
FUK	HKG
FUK	TPE
GVA	DOH
HAK	HKG
HAN	HKG
HGH	HKG
HKG	AKL
HKG	AMS
HKG	AUH
HKG	BKK
HKG	BLR
HKG	BNE
HKG	BOM
HKG	CAN
HKG	CCU
HKG	CDG
HKG	CEB
HKG	CGK
HKG	CGO
HKG	CJU
HKG	CKG
HKG	CNX
HKG	CSX
HKG	CTS
HKG	CTU
HKG	DAD
HKG	DEL
HKG	DME
HKG	DOH
HKG	DPS
HKG	DXB
HKG	EWR
HKG	FCO
HKG	FOC
HKG	FRA
HKG	FUK
HKG	HAK
HKG	HAN
HKG	HGH
HKG	HND
HKG	HYD
HKG	ICN
HKG	JFK
HKG	JNB
HKG	KHH
HKG	KHV
HKG	KIX
HKG	KMG
HKG	KUL
HKG	KWL
HKG	LAX
HKG	LHR
HKG	MAA
HKG	MEL
HKG	MLE
HKG	MNL
HKG	MXP
HKG	NGB
HKG	NGO
HKG	NKG
HKG	NRT
HKG	OKA
HKG	ORD
HKG	PEK
HKG	PER
HKG	PUS
HKG	PVG
HKG	RUH
HKG	SFO
HKG	SGN
HKG	SHA
HKG	SIN
HKG	SUB
HKG	SYD
HKG	SYX
HKG	TPE
HKG	WNZ
HKG	WUH
HKG	XIY
HKG	XMN
HKG	YVR
HKG	YYZ
HND	HKG
HYD	HKG
ICN	HKG
ICN	TPE
JFK	HKG
JFK	YVR
JNB	HKG
KHH	HKG
KHV	HKG
KIX	HKG
KIX	TPE
KMG	HKG
KUL	HKG
KWL	HKG
LAX	HKG
LHR	HKG
MAA	HKG
MAD	DOH
MEL	HKG
MLE	HKG
MNL	HKG
MSY	DFW
MXP	HKG
NGB	HKG
NGO	HKG
NGO	TPE
NKG	HKG
NRT	HKG
NRT	TPE
OKA	HKG
ORD	ATL
ORD	HKG
PEK	HKG
PER	HKG
PUS	HKG
PVG	HKG
RUH	HKG
SFO	HKG
SGN	HKG
SHA	HKG
SIN	BKK
SIN	CMB
SIN	HKG
SUB	HKG
SYD	HKG
SYX	HKG
TPE	FUK
TPE	HKG
TPE	ICN
TPE	KIX
TPE	NGO
TPE	NRT
VCE	DOH
WNZ	HKG
WUH	HKG
XIY	HKG
XMN	HKG
YVR	HKG
YVR	JFK
YYZ	HKG
AMS	LCA
ATH	LCA
AUH	LCA
BEY	LCA
CDG	LCA
FRA	LCA
HER	LCA
LCA	AMS
LCA	ATH
LCA	AUH
LCA	BEY
LCA	CDG
LCA	FRA
LCA	HER
LCA	LHR
LCA	MUC
LCA	OTP
LCA	SKG
LCA	SOF
LCA	SVO
LCA	TLV
LCA	ZRH
LHR	LCA
MUC	FRA
MUC	LCA
OTP	LCA
SKG	LCA
SOF	LCA
SVO	LCA
TLV	LCA
ZRH	LCA
AKL	CAN
ALA	URC
AMS	CAN
AMS	CTU
AMS	HGH
AMS	PEK
AMS	PVG
AMS	XMN
BKK	CAN
BKK	CGO
BKK	CSX
BKK	FOC
BKK	NBO
BKK	NNG
BKK	WUH
BKK	XMN
BNE	CAN
CAN	AKL
CAN	AMS
CAN	BKK
CAN	BNE
CAN	CDG
CAN	CGK
CAN	CGO
CAN	CKG
CAN	CNX
CAN	CSX
CAN	CTU
CAN	DAD
CAN	DEL
CAN	DLC
CAN	DPS
CAN	DXB
CAN	FOC
CAN	FUK
CAN	HAK
CAN	HAN
CAN	HGH
CAN	HKG
CAN	HRB
CAN	ICN
CAN	KIX
CAN	KMG
CAN	KUL
CAN	KWE
CAN	KWL
CAN	LAX
CAN	LHR
CAN	MEL
CAN	MLE
CAN	MNL
CAN	NBO
CAN	NGB
CAN	NKG
CAN	NNG
CAN	NRT
CAN	PEK
CAN	PER
CAN	PNH
CAN	PVG
CAN	REP
CAN	RGN
CAN	SGN
CAN	SHA
CAN	SHE
CAN	SIN
CAN	SVO
CAN	SYD
CAN	SYX
CAN	TNA
CAN	TPE
CAN	TSN
CAN	TYN
CAN	URC
CAN	WNZ
CAN	WUH
CAN	XIY
CAN	XMN
CAN	YVR
CDG	CAN
CGK	CAN
CGK	FOC
CGK	XMN
CGO	BKK
CGO	CAN
CGO	CJU
CGO	CKG
CGO	CTU
CGO	DLC
CGO	FOC
CGO	HAK
CGO	HGH
CGO	HKG
CGO	HRB
CGO	ICN
CGO	KHH
CGO	KMG
CGO	KWE
CGO	NNG
CGO	PEK
CGO	PVG
CGO	SHA
CGO	SHE
CGO	SYX
CGO	SZX
CGO	TPE
CGO	URC
CGO	WNZ
CGO	XMN
CJU	CGO
CJU	CSX
CJU	DLC
CJU	HRB
CJU	SHE
CJU	SZX
CKG	CAN
CKG	CGO
CKG	CSX
CKG	FOC
CKG	HAK
CKG	HGH
CKG	KMG
CKG	KWE
CKG	KWL
CKG	NNG
CKG	PEK
CKG	SHE
CKG	SYX
CKG	SZX
CKG	TSN
CKG	URC
CKG	WUH
CKG	XIY
CKG	XMN
CNX	CAN
CSX	BKK
CSX	CAN
CSX	CJU
CSX	CKG
CSX	CTU
CSX	DLC
CSX	FOC
CSX	HAK
CSX	HGH
CSX	HRB
CSX	ICN
CSX	KMG
CSX	KWE
CSX	NGB
CSX	NKG
CSX	NNG
CSX	PEK
CSX	PVG
CSX	SHA
CSX	SYX
CSX	SZX
CSX	TNA
CSX	TPE
CSX	TSN
CSX	TYN
CSX	URC
CSX	WNZ
CSX	XIY
CSX	XMN
CTU	AMS
CTU	CAN
CTU	CGO
CTU	CSX
CTU	FOC
CTU	HAK
CTU	HGH
CTU	KMG
CTU	KWE
CTU	KWL
CTU	PEK
CTU	SZX
CTU	TNA
CTU	TYN
CTU	URC
CTU	WUH
CTU	XIY
CTU	XMN
DAD	CAN
DEL	CAN
DLC	CAN
DLC	CGO
DLC	CJU
DLC	CSX
DLC	HGH
DLC	ICN
DLC	KIX
DLC	NGB
DLC	NGO
DLC	NKG
DLC	NRT
DLC	PEK
DLC	PVG
DLC	SZX
DLC	TNA
DLC	TPE
DLC	TSN
DLC	TYN
DLC	WUH
DLC	XIY
DPS	CAN
DPS	SZX
DTW	PEK
DTW	PVG
DXB	CAN
FOC	BKK
FOC	CAN
FOC	CGK
FOC	CGO
FOC	CKG
FOC	CSX
FOC	CTU
FOC	HAK
FOC	HGH
FOC	HRB
FOC	KMG
FOC	KUL
FOC	KWE
FOC	KWL
FOC	MFM
FOC	NKG
FOC	NNG
FOC	PEK
FOC	SHA
FOC	SIN
FOC	SYX
FOC	SZX
FOC	TNA
FOC	WUH
FOC	XIY
FRU	URC
FUK	CAN
FUK	SHE
GMP	PEK
GYD	URC
HAK	CAN
HAK	CGO
HAK	CKG
HAK	CSX
HAK	CTU
HAK	FOC
HAK	HGH
HAK	KMG
HAK	NKG
HAK	NNG
HAK	PEK
HAK	PVG
HAK	SZX
HAK	WUH
HAK	XMN
HAN	CAN
HAN	PEK
HGH	AMS
HGH	CAN
HGH	CGO
